,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
2122,2023-02-24T00:25:30.610000,7463833619,442.24,201.59,72.5,109.38,547.8,927.84,844.32,830.09
2123,2023-02-24T00:25:30.615000,7463833620,442.38,201.89,72.67,109.62,547.94,927.71,844.13,829.33
2124,2023-02-24T00:25:30.620000,7463833621,442.42,201.99,72.52,109.42,547.9,927.95,844.54,829.85
2125,2023-02-24T00:25:30.625000,7463833622,442.53,202,72.36,109.01,547.48,928.03,843.77,830.06
2126,2023-02-24T00:25:30.630000,7463833623,442.71,201.99,72.86,109.35,547.74,928.27,844.17,829.31
2127,2023-02-24T00:25:30.635000,7463833624,442.25,202.05,72.41,109.39,547.62,927.74,844.36,829.78
2128,2023-02-24T00:25:30.640000,7463833625,442.35,201.29,73.3,109.19,547.42,927.94,843.77,829.63
2129,2023-02-24T00:25:30.645000,7463833626,441.94,202.1,72.66,109.31,548.03,928.27,844.43,829.58
2130,2023-02-24T00:25:30.650000,7463833627,442.34,201.8,72.36,108.83,547.8,927.14,844.71,829.68
2131,2023-02-24T00:25:30.655000,7463833628,442.76,201.74,73,109.12,548.13,927.68,844.42,829.8
2132,2023-02-24T00:25:30.660000,7463833629,442,201.81,72.62,109.12,547.67,927.72,844.37,829.82
2133,2023-02-24T00:25:30.665000,7463833630,442.67,201.84,71.86,109.76,548.29,928.36,843.77,829.77
2134,2023-02-24T00:25:30.670000,7463833631,442.88,201.55,73.04,109.83,547.66,928.33,843.85,829.54
2135,2023-02-24T00:25:30.675000,7463833632,442.27,201.93,72.57,109.64,547.29,927.64,844.15,829.79
2136,2023-02-24T00:25:30.680000,7463833633,441.79,201.88,72.32,109.57,547.26,927.46,844.1,830.29
2137,2023-02-24T00:25:30.685000,7463833634,441.51,201.83,72.57,108.98,548.2,927.65,844.21,829.7
2138,2023-02-24T00:25:30.690000,7463833635,441.96,201.9,73.12,109.36,547.23,928.48,844.75,830.06
2139,2023-02-24T00:25:30.695000,7463833636,441.48,201.93,72.72,109.2,547.55,927.98,843.82,829.68
2140,2023-02-24T00:25:30.700000,7463833637,442.18,201.82,72.72,110.21,548.01,928,843.8,830.01
2141,2023-02-24T00:25:30.705000,7463833638,442.56,202.02,72.82,109.45,547.76,927.33,843.95,829.33
2142,2023-02-24T00:25:30.710000,7463833639,442.08,201.45,72.31,109.31,547.66,927.82,844.44,830.09
2143,2023-02-24T00:25:30.715000,7463833640,442.13,202.43,72.14,109.54,547.47,928.29,844.38,829.68
2144,2023-02-24T00:25:30.720000,7463833641,442.04,201.95,72.99,109.45,547.53,927.56,844.13,830.06
2145,2023-02-24T00:25:30.725000,7463833642,442.19,202.06,72.14,109.51,547.88,927.42,844.17,829.72
2146,2023-02-24T00:25:30.730000,7463833643,442.77,202.42,72.81,109.31,547.77,928.12,844.04,829.77
2147,2023-02-24T00:25:30.735000,7463833644,442.33,201.97,73.11,109.41,547.46,927.77,843.74,829.82
2148,2023-02-24T00:25:30.740000,7463833645,442.39,201.42,72.99,109.33,547.78,927.85,843.54,829.54
2149,2023-02-24T00:25:30.745000,7463833646,442.25,201.88,72.77,109.59,548.15,927.93,843.8,830.45
2150,2023-02-24T00:25:30.750000,7463833647,442.09,201.95,72.66,110.13,547.78,928.33,844.17,829.97
2151,2023-02-24T00:25:30.755000,7463833648,442.44,201.17,72.23,109.37,547.03,927.85,843.93,829.33
2152,2023-02-24T00:25:30.760000,7463833649,442.2,201.94,72.4,109.47,547.82,927.82,844.14,829.55
2153,2023-02-24T00:25:30.765000,7463833650,442.77,202.28,72.4,109.58,548.24,927.85,844.51,829.96
2154,2023-02-24T00:25:30.770000,7463833651,442.44,202.12,72.57,108.98,547.83,928,845.23,829.94
2155,2023-02-24T00:25:30.775000,7463833652,442.22,201.78,72.24,109.26,547.94,928.17,843.78,830.32
2156,2023-02-24T00:25:30.780000,7463833653,442.08,202.19,72.43,108.89,546.9,927.59,844.09,830.31
2157,2023-02-24T00:25:30.785000,7463833654,441.96,202.04,72.29,109.64,548.08,927.26,843.43,829.22
2158,2023-02-24T00:25:30.790000,7463833655,442.48,201.92,72.1,109.31,547.66,927.69,843.72,829.83
2159,2023-02-24T00:25:30.795000,7463833656,442.19,202.29,72.42,109.53,548.19,927.67,844.02,829.4
2160,2023-02-24T00:25:30.800000,7463833657,441.77,201.66,72.4,109.34,548.06,928.23,843.37,829.41
2161,2023-02-24T00:25:30.805000,7463833658,441.76,201.73,72.86,109.52,547.66,927.97,843.64,829.57
2162,2023-02-24T00:25:30.810000,7463833659,442.93,201.98,73.11,109.89,548.43,928.41,844.53,829.55
2163,2023-02-24T00:25:30.815000,7463833660,442.8,202.35,72.29,109.18,547.75,928.01,843.94,830.13
2164,2023-02-24T00:25:30.820000,7463833661,441.73,201.93,72.48,109.93,547.57,928,843.47,829.14
2165,2023-02-24T00:25:30.825000,7463833662,442.67,202.11,72.84,108.98,547.75,927.88,843.65,829.83
2166,2023-02-24T00:25:30.830000,7463833663,442.33,201.77,72.78,109.27,547.96,927.83,844.08,829.78
2167,2023-02-24T00:25:30.835000,7463833664,442.09,201.86,71.86,109.51,547.88,927.93,843.99,829.4
2168,2023-02-24T00:25:30.840000,7463833665,442.36,201.15,73.08,109.4,547.68,927.47,843.68,829.38
2169,2023-02-24T00:25:30.845000,7463833666,442.52,201.96,72.48,109.74,548.04,927.72,843.58,829.92
2170,2023-02-24T00:25:30.850000,7463833667,443.1,202.06,72.46,109.48,548.2,927.43,844.55,829.74
2171,2023-02-24T00:25:30.855000,7463833668,442.81,202.36,72.48,109.47,548.06,927.65,844.08,829.79
2172,2023-02-24T00:25:30.860000,7463833669,442.43,201.66,72.2,109.36,547.91,927.97,844.47,829.33
2173,2023-02-24T00:25:30.865000,7463833670,442.7,201.87,72.78,109.45,547.64,927.96,843.7,829.5
2174,2023-02-24T00:25:30.870000,7463833671,441.99,202.27,73.09,109.76,547.8,928.41,844.05,830.2
2175,2023-02-24T00:25:30.875000,7463833672,442.02,201.59,72.71,109.77,547.81,928.06,844.53,829.42
2176,2023-02-24T00:25:30.880000,7463833673,442.44,201.81,73,109.31,547.07,928.04,843.75,829.8
2177,2023-02-24T00:25:30.885000,7463833674,442,201.99,71.86,109.52,547.42,927.6,843.82,829.97
2178,2023-02-24T00:25:30.890000,7463833675,442.59,201.99,71.99,109.48,548.54,927.92,844.1,829.26
2179,2023-02-24T00:25:30.895000,7463833676,442.26,201.81,71.76,109.5,547.62,927.54,843.99,829.11
2180,2023-02-24T00:25:30.900000,7463833677,442.52,202.22,72.3,108.95,547.6,927.19,843.96,829.99
2181,2023-02-24T00:25:30.905000,7463833678,442.44,201.99,73.16,108.89,547.84,927.81,843.73,829.53
2182,2023-02-24T00:25:30.910000,7463833679,442.12,201.98,72.3,109.82,547.98,928.24,843.92,829.95
2183,2023-02-24T00:25:30.915000,7463833680,442.57,202.12,72.58,109.26,548.21,927.92,844.19,829.63
2184,2023-02-24T00:25:30.920000,7463833681,442.8,201.83,72.93,109.35,548.09,927.92,844.09,829.81
2185,2023-02-24T00:25:30.925000,7463833682,441.91,201.67,72.77,110.09,548.13,927.93,844.26,830.21
2186,2023-02-24T00:25:30.930000,7463833683,442.03,202.37,72.67,109.52,548.62,927.69,844.31,829.93
2187,2023-02-24T00:25:30.935000,7463833684,442.52,201.9,72.61,109.3,548.17,927.27,844.65,829.4
2188,2023-02-24T00:25:30.940000,7463833685,442,201.68,73.02,109.15,548.27,927.87,844.19,829.45
2189,2023-02-24T00:25:30.945000,7463833686,442.5,201.81,72.01,109.48,547.93,927.75,844.39,829.81
2190,2023-02-24T00:25:30.950000,7463833687,441.44,202.46,72.49,109.46,547.94,927.6,843.97,829.46
2191,2023-02-24T00:25:30.955000,7463833688,442.7,202.19,72.46,109.44,547.85,927.83,844.05,830.11
2192,2023-02-24T00:25:30.960000,7463833689,441.93,201.9,72.35,109.57,547.44,927.17,843.97,830.02
2193,2023-02-24T00:25:30.965000,7463833690,442.79,201.31,72.65,109.42,548.21,927.88,843.95,829.5
2194,2023-02-24T00:25:30.970000,7463833691,442.95,201.8,72.11,109.77,548.68,928.12,843.54,829.9
2195,2023-02-24T00:25:30.975000,7463833692,442.63,202,72.34,109.93,548.21,927.59,844.55,829.45
2196,2023-02-24T00:25:30.980000,7463833693,442.18,201.98,72.1,109.68,548.15,927.47,844.57,829.41
2197,2023-02-24T00:25:30.985000,7463833694,443.31,202.25,72.5,109.55,547.76,927.9,844.3,829.61
2198,2023-02-24T00:25:30.990000,7463833695,443.27,202.22,72.19,109.46,547.94,928.11,844.07,829.7
2199,2023-02-24T00:25:30.995000,7463833696,442.01,202.25,73.28,109.76,547.31,927.31,844.24,829.24
2200,2023-02-24T00:25:31,7463833697,442.14,202.14,72.31,109.44,547.75,927.31,843.87,829.72
2201,2023-02-24T00:25:31.005000,7463833698,442.25,201.66,73.36,109.65,547.73,928.19,844.26,829.89
2202,2023-02-24T00:25:31.010000,7463833699,442.74,202.07,72.88,109.47,547.99,927.91,844.51,829.85
2203,2023-02-24T00:25:31.015000,7463833700,442.5,201.78,72.58,109.52,547.85,928.12,843.36,829.7
2204,2023-02-24T00:25:31.020000,7463833701,442.8,201.64,72.21,109.45,548.28,927.59,844.12,829.6
2205,2023-02-24T00:25:31.025000,7463833702,442.77,201.71,72.12,109.7,548.24,927.26,843.87,830.11
2206,2023-02-24T00:25:31.030000,7463833703,442.4,202.23,72.43,110.23,548.49,927.74,844.27,829.53
2207,2023-02-24T00:25:31.035000,7463833704,443.03,201.49,72.89,110.21,548.16,927.97,844.56,829.77
2208,2023-02-24T00:25:31.040000,7463833705,441.95,201.87,72.35,109.23,548.06,927.08,843.71,829.55
2209,2023-02-24T00:25:31.045000,7463833706,442.22,201.58,72.03,109.22,548.11,927.6,843.99,829.43
2210,2023-02-24T00:25:31.050000,7463833707,443,202.63,72.53,109.28,548.38,928.08,844.45,829.7
2211,2023-02-24T00:25:31.055000,7463833708,442.41,201.59,72.73,109.35,547.52,927.82,844.59,829.53
2212,2023-02-24T00:25:31.060000,7463833709,442.66,201.89,72.41,109.74,547.62,927.37,843.39,829.57
2213,2023-02-24T00:25:31.065000,7463833710,442.59,202.32,72.21,109.79,548.19,928.07,844.13,829.14
2214,2023-02-24T00:25:31.070000,7463833711,443.21,201.73,72.89,110.01,548.39,928.13,844.16,829.64
2215,2023-02-24T00:25:31.075000,7463833712,442.61,201.67,72.61,109.52,548.63,928.17,844.08,829.32
2216,2023-02-24T00:25:31.080000,7463833713,442.03,201.57,72.99,109.34,548.39,927.61,844.21,829.55
2217,2023-02-24T00:25:31.085000,7463833714,442.23,201.76,72.46,109.92,548.04,928.11,844.54,829.67
2218,2023-02-24T00:25:31.090000,7463833715,442.54,202.06,72.75,110.15,547.75,928.28,844.67,829.89
2219,2023-02-24T00:25:31.095000,7463833716,442.78,202.01,72.26,109.81,548.15,926.97,844.11,829.55
2220,2023-02-24T00:25:31.100000,7463833717,441.85,201.38,72.65,110.02,547.86,928.2,844.16,829.27
2221,2023-02-24T00:25:31.105000,7463833718,442.68,201.66,72.9,110.08,548.09,927.72,844.46,829.74
2222,2023-02-24T00:25:31.110000,7463833719,442.04,201.6,72.91,109.67,548.1,927.91,844.04,829.56
2223,2023-02-24T00:25:31.115000,7463833720,442.75,201.82,73,109.08,547.37,927.5,844.38,829.42
2224,2023-02-24T00:25:31.120000,7463833721,441.83,201.84,72.54,109.79,547.35,927.49,844.05,829.62
2225,2023-02-24T00:25:31.125000,7463833722,441.96,201.78,72.29,109.44,547.56,927.78,844.08,829.78
2226,2023-02-24T00:25:31.130000,7463833723,442.23,202.33,72.84,109.3,548.1,928.16,844.23,829.26
2227,2023-02-24T00:25:31.135000,7463833724,442.41,202.19,72.82,110.04,547.52,927.86,844.36,829.97
2228,2023-02-24T00:25:31.140000,7463833725,443.02,202.14,72.29,109.48,548.09,927.25,844.3,829.64
2229,2023-02-24T00:25:31.145000,7463833726,442.02,201.95,73.15,108.74,547.85,927.53,844.29,830.18
2230,2023-02-24T00:25:31.150000,7463833727,443.03,202.01,72.71,109.63,547.52,927.96,844.52,829.58
2231,2023-02-24T00:25:31.155000,7463833728,442.15,201.97,71.94,109.59,547.66,927.82,843.95,829.51
2232,2023-02-24T00:25:31.160000,7463833729,442.35,202.29,72.61,109.61,547.58,927.51,843.43,829.33
2233,2023-02-24T00:25:31.165000,7463833730,442.42,202.46,72.69,110.28,547.53,927.48,844.35,829.16
2234,2023-02-24T00:25:31.170000,7463833731,441.88,201.59,72.71,109.4,546.96,927.77,844,829.18
2235,2023-02-24T00:25:31.175000,7463833732,442.8,202.21,72.72,109.94,547.71,928.49,843.73,829.83
2236,2023-02-24T00:25:31.180000,7463833733,443.08,201.69,73.04,109.3,547.31,928.03,843.86,830.09
2237,2023-02-24T00:25:31.185000,7463833734,442.23,202.16,72.34,110.08,548.05,927.61,843.79,829.57
2238,2023-02-24T00:25:31.190000,7463833735,443.02,201.66,72.83,109.86,547.35,927.22,844.62,828.98
2239,2023-02-24T00:25:31.195000,7463833736,441.66,201.82,72.75,109.29,547.15,927.73,844.1,828.99
2240,2023-02-24T00:25:31.200000,7463833737,442.4,201.93,72.4,109.39,547.89,927.7,843.58,829.35
2241,2023-02-24T00:25:31.205000,7463833738,442.29,201.8,71.91,109.44,548.27,927.99,844,829.76
2242,2023-02-24T00:25:31.210000,7463833739,441.71,201.79,72.88,110.02,547.84,927.92,844.48,829.73
2243,2023-02-24T00:25:31.215000,7463833740,442.77,201.83,73.03,109.57,547.46,928.17,843.74,829.22
2244,2023-02-24T00:25:31.220000,7463833741,442.14,202.03,72.41,109.47,547.46,927.96,843.68,829.85
2245,2023-02-24T00:25:31.225000,7463833742,442.89,201.97,72.43,109.68,547.84,927.78,843.58,829.28
2246,2023-02-24T00:25:31.230000,7463833743,441.92,202.2,72.43,110.21,547.72,928.36,843.71,829.6
2247,2023-02-24T00:25:31.235000,7463833744,442.07,202.15,72.6,109.36,548.31,928.01,844.27,829.36
2248,2023-02-24T00:25:31.240000,7463833745,442.64,202.13,72.63,109.39,548.33,927.77,844.26,829.37
2249,2023-02-24T00:25:31.245000,7463833746,442.64,202.07,72.69,109.8,548.03,927.39,843.98,829.53
2250,2023-02-24T00:25:31.250000,7463833747,442.36,202.13,72.74,109.68,547.95,928.39,843.83,829.92
2251,2023-02-24T00:25:31.255000,7463833748,442.34,201.52,73.28,109.66,547.34,927.79,843.55,829.47
2252,2023-02-24T00:25:31.260000,7463833749,442.1,201.6,72.41,109.62,547.62,927.63,843.3,829.13
2253,2023-02-24T00:25:31.265000,7463833750,442.33,202.21,72.61,109.15,548.08,927.89,843.9,829.17
2254,2023-02-24T00:25:31.270000,7463833751,442.32,201.5,72.96,109.16,547.59,927.79,844.07,829.28
2255,2023-02-24T00:25:31.275000,7463833752,442.05,201.73,72.96,109.87,548.62,927.21,843.91,829.07
2256,2023-02-24T00:25:31.280000,7463833753,443.32,201.78,72.4,109.08,547.47,927.84,843.63,829.63
2257,2023-02-24T00:25:31.285000,7463833754,442.43,202.44,72.55,109.47,548.02,927.49,844.34,829.67
2258,2023-02-24T00:25:31.290000,7463833755,443.03,201.89,72.65,110.32,548.25,927.61,844.42,829.7
2259,2023-02-24T00:25:31.295000,7463833756,441.56,201.36,72.58,109.19,547.84,927.58,843.46,829.41
2260,2023-02-24T00:25:31.300000,7463833757,442.79,202.34,72.39,109.43,547.88,927.43,843.7,829.65
2261,2023-02-24T00:25:31.305000,7463833758,442.31,201.82,72.74,109.87,547.66,927.74,843.88,830.17
2262,2023-02-24T00:25:31.310000,7463833759,441.9,201.94,72.37,109.61,547.91,927.64,844.16,829.63
2263,2023-02-24T00:25:31.315000,7463833760,442.3,201.39,72.28,109.75,547.96,927.59,843.56,829.6
2264,2023-02-24T00:25:31.320000,7463833761,442.1,202.04,72.48,109.29,547.55,927.8,843.71,829.52
2265,2023-02-24T00:25:31.325000,7463833762,443.39,202.2,72.61,109.68,548.02,927.79,843.61,829.85
2266,2023-02-24T00:25:31.330000,7463833763,443.27,202.29,72.35,109.57,548.1,927.56,843.95,829.66
2267,2023-02-24T00:25:31.335000,7463833764,442.12,202.48,71.91,109.15,547.56,927.72,843.63,829.8
2268,2023-02-24T00:25:31.340000,7463833765,442.26,202.28,72.61,109.86,548.01,927.95,843.58,829
2269,2023-02-24T00:25:31.345000,7463833766,442.59,201.45,71.6,108.92,547.72,927.53,844.02,829.78
2270,2023-02-24T00:25:31.350000,7463833767,441.98,201.91,72.51,109.46,547.97,927.8,843.94,829.51
2271,2023-02-24T00:25:31.355000,7463833768,441.6,201.47,72.25,109.94,547.79,927.86,843.88,829.53
2272,2023-02-24T00:25:31.360000,7463833769,442.51,202.15,72.22,109.35,547.67,927.73,844.32,830.05
2273,2023-02-24T00:25:31.365000,7463833770,442.76,201.81,72.42,109.56,547.93,927.3,843.4,829.69
2274,2023-02-24T00:25:31.370000,7463833771,442.16,201.97,72.97,109.41,548.12,928.54,844.02,829.19
2275,2023-02-24T00:25:31.375000,7463833772,442.64,202.15,72.52,109.52,547.61,927.66,843.89,829.37
2276,2023-02-24T00:25:31.380000,7463833773,441.54,202.08,72.17,108.71,547.69,927.31,843.74,829.08
2277,2023-02-24T00:25:31.385000,7463833774,441.93,201.37,73.29,109.48,547.88,927.05,843.85,829.17
2278,2023-02-24T00:25:31.390000,7463833775,442.61,202.52,73.19,109.31,548.16,928.37,844.3,829.76
2279,2023-02-24T00:25:31.395000,7463833776,442.8,201.71,73.02,109.87,547.26,927.64,843.99,829.97
2280,2023-02-24T00:25:31.400000,7463833777,441.71,201.72,71.98,109.95,547.44,927.85,843.62,829.91
2281,2023-02-24T00:25:31.405000,7463833778,442.52,201.67,72.2,109.04,547.58,928.19,843.83,829.86
2282,2023-02-24T00:25:31.410000,7463833779,443.1,202.69,71.83,109.49,547.95,927.71,844.19,830.15
2283,2023-02-24T00:25:31.415000,7463833780,442.02,202.03,72.36,109.18,547.68,927.74,844.53,829.5
2284,2023-02-24T00:25:31.420000,7463833781,442.54,202.09,72.91,108.87,547.98,927.22,844.12,829.65
2285,2023-02-24T00:25:31.425000,7463833782,441.8,202.14,72.52,109.91,547.68,927.83,844.1,829.66
2286,2023-02-24T00:25:31.430000,7463833783,442.04,202.37,72.53,109.47,548.33,927.83,843.83,829.71
2287,2023-02-24T00:25:31.435000,7463833784,442.75,202.56,73.12,109.52,548.14,928.1,844.18,829.76
2288,2023-02-24T00:25:31.440000,7463833785,442.34,201.72,72.31,109.02,547.24,927.8,843.32,830.18
2289,2023-02-24T00:25:31.445000,7463833786,442.34,202.11,72.81,109.8,547.71,927.95,844.45,830.08
2290,2023-02-24T00:25:31.450000,7463833787,442.66,201.74,72.7,109.97,548.21,927.65,844.84,829.98
2291,2023-02-24T00:25:31.455000,7463833788,442.35,201.72,72.47,109.24,547.63,928.27,844.27,829.97
2292,2023-02-24T00:25:31.460000,7463833789,442.55,201.91,72.71,108.87,547.9,927.68,844.04,829.04
2293,2023-02-24T00:25:31.465000,7463833790,442.81,201.75,72.5,109.46,547.76,927.6,844.35,829.28
2294,2023-02-24T00:25:31.470000,7463833791,442.31,201.99,72.45,109.72,548,927.73,844.05,829.49
2295,2023-02-24T00:25:31.475000,7463833792,442.77,202.34,72.2,109.02,548.33,927.72,844.36,829.7
2296,2023-02-24T00:25:31.480000,7463833793,442.15,201.49,71.96,109.19,548.09,927.57,843.65,829.36
2297,2023-02-24T00:25:31.485000,7463833794,442.37,201.68,72.26,109.55,548.24,927.91,844.33,829.93
2298,2023-02-24T00:25:31.490000,7463833795,442.28,202.27,72.82,109.71,547.73,928.61,844.19,830.39
2299,2023-02-24T00:25:31.495000,7463833796,442.58,201.83,72.83,109.75,547.87,927.94,844.51,829.83
2300,2023-02-24T00:25:31.500000,7463833797,442.41,201.93,72.84,109.39,547.96,927.49,844.23,829.5
2301,2023-02-24T00:25:31.505000,7463833798,442.93,202.04,72.97,109.89,547.98,928.3,843.94,830.16
2302,2023-02-24T00:25:31.510000,7463833799,443.69,202.2,72.42,109.34,547.79,928.13,844.69,829.77
2303,2023-02-24T00:25:31.515000,7463833800,443.15,202.23,72.51,110.01,547.83,928.17,844.37,829.72
2304,2023-02-24T00:25:31.520000,7463833801,442.22,202.01,73.1,110.12,548.07,928.02,843.78,829.73
2305,2023-02-24T00:25:31.525000,7463833802,442.86,202.02,72.35,109.18,548,927.59,843.85,829.34
2306,2023-02-24T00:25:31.530000,7463833803,442.97,202.24,72.74,109.29,547.93,928.2,844.28,829.21
2307,2023-02-24T00:25:31.535000,7463833804,442.27,201.88,72.73,109.64,548.12,927.61,844.35,829.38
2308,2023-02-24T00:25:31.540000,7463833805,442,201.43,72.15,109.73,548.2,927.81,843.77,829.52
2309,2023-02-24T00:25:31.545000,7463833806,442.05,202.02,71.94,109.74,547.96,927.65,843.53,830
2310,2023-02-24T00:25:31.550000,7463833807,442.37,202.2,72.39,109.43,548.05,928.29,844.4,829.65
2311,2023-02-24T00:25:31.555000,7463833808,441.95,202.09,72.24,109.95,547.58,927.9,844.48,829.27
2312,2023-02-24T00:25:31.560000,7463833809,441.63,201.94,72.15,109.49,548.13,927.61,843.7,829.67
2313,2023-02-24T00:25:31.565000,7463833810,441.68,201.85,72.08,109.77,547.91,927.82,843.73,829.27
2314,2023-02-24T00:25:31.570000,7463833811,442.08,202.12,72.51,109.53,548.05,927.88,844.23,829.59
2315,2023-02-24T00:25:31.575000,7463833812,442.67,202.08,72.47,109.77,548.42,928.5,844.26,829.79
2316,2023-02-24T00:25:31.580000,7463833813,441.91,202.21,72.86,109.89,548.06,927.65,843.44,829.25
2317,2023-02-24T00:25:31.585000,7463833814,441.97,202.03,72.52,109.42,547.95,927.52,843.8,829.31
2318,2023-02-24T00:25:31.590000,7463833815,442.61,201.81,72.69,109.95,548.17,927.96,844.01,829.54
2319,2023-02-24T00:25:31.595000,7463833816,442.11,202.24,72.25,109.84,547.37,928.33,844.56,830.31
2320,2023-02-24T00:25:31.600000,7463833817,441.9,201.72,72.56,109.11,547.94,928.08,843.68,829.73
2321,2023-02-24T00:25:31.605000,7463833818,442.39,201.58,72.68,109.3,548.11,927.37,843.98,829.34
2322,2023-02-24T00:25:31.610000,7463833819,442.65,202.12,72.97,109.25,547.76,928.02,843.66,830.07
2323,2023-02-24T00:25:31.615000,7463833820,441.83,202.58,72.71,109.38,547.84,928.41,844.21,829.44
2324,2023-02-24T00:25:31.620000,7463833821,442.02,202.1,72.51,109.21,548.05,927.62,843.75,829.51
2325,2023-02-24T00:25:31.625000,7463833822,442.85,202.07,72.26,109.41,547.39,927.66,844.93,829.47
2326,2023-02-24T00:25:31.630000,7463833823,442.25,202.52,72.84,109.81,547.58,927.65,844.47,830.03
2327,2023-02-24T00:25:31.635000,7463833824,441.75,201.88,72.66,109.48,548.04,928.15,843.95,829.53
2328,2023-02-24T00:25:31.640000,7463833825,441.98,201.8,72.21,109.51,547.86,927.8,844.18,829.11
2329,2023-02-24T00:25:31.645000,7463833826,442.69,201.75,72.65,109.9,548.49,928.01,844.43,829.4
2330,2023-02-24T00:25:31.650000,7463833827,442.15,202.06,72.02,109.55,547.72,927.96,844.13,829.98
2331,2023-02-24T00:25:31.655000,7463833828,442.09,201.53,72.49,109.01,547.59,928.06,843.4,829.43
2332,2023-02-24T00:25:31.660000,7463833829,441.72,201.52,72.88,109.15,548.05,927.54,843.68,829.86
2333,2023-02-24T00:25:31.665000,7463833830,442.57,201.52,72.29,109.63,547.88,928.44,844.57,830.25
2334,2023-02-24T00:25:31.670000,7463833831,442.57,202.15,72.03,109.44,547.82,927.67,844.3,830.14
2335,2023-02-24T00:25:31.675000,7463833832,442.85,201.55,72.26,110.03,547.81,927.87,844.09,829.64
2336,2023-02-24T00:25:31.680000,7463833833,442.19,201.82,72.14,109.27,548.45,927.87,844.11,829.66
2337,2023-02-24T00:25:31.685000,7463833834,441.66,202.27,72.11,109.43,548.23,927.62,844.42,829.6
2338,2023-02-24T00:25:31.690000,7463833835,442.15,201.97,72.57,109.57,547.77,928.08,844.14,829.59
2339,2023-02-24T00:25:31.695000,7463833836,442.06,202.44,72.72,109.51,547.92,927.94,844.34,829.68
2340,2023-02-24T00:25:31.700000,7463833837,442.61,201.87,72.32,109.54,548.52,927.9,844.25,829.97
2341,2023-02-24T00:25:31.705000,7463833838,442.7,202.37,72.45,109.78,548.06,928.06,843.93,829.88
2342,2023-02-24T00:25:31.710000,7463833839,442.8,202.48,73.3,109.34,547.71,928.62,844.46,829.98
2343,2023-02-24T00:25:31.715000,7463833840,442.52,202.11,72.88,109.62,548.28,927.61,844.57,829.95
2344,2023-02-24T00:25:31.720000,7463833841,442.9,201.89,72.74,109.22,547.86,927.52,844.01,829.89
2345,2023-02-24T00:25:31.725000,7463833842,442.29,201.69,71.99,109.33,547.62,927.55,844.29,830.25
2346,2023-02-24T00:25:31.730000,7463833843,441.77,202.08,72.86,109.54,548.32,928.11,844.6,830.19
2347,2023-02-24T00:25:31.735000,7463833844,442.33,202.05,73.1,109.59,548.37,927.99,844.23,829.42
2348,2023-02-24T00:25:31.740000,7463833845,442.09,201.98,73.19,109.86,547.84,928.19,843.76,829.64
2349,2023-02-24T00:25:31.745000,7463833846,441.87,202.18,72.23,109.7,547.72,927.95,843.92,829.69
2350,2023-02-24T00:25:31.750000,7463833847,442.37,202.25,72.15,109.94,548.44,927.77,843.91,830.36
2351,2023-02-24T00:25:31.755000,7463833848,442.17,202.05,72.09,109.88,548.06,927.98,843.74,829.81
2352,2023-02-24T00:25:31.760000,7463833849,442.53,201.84,72.81,109.57,547.97,927.3,843.95,829.6
2353,2023-02-24T00:25:31.765000,7463833850,441.93,202.12,72.58,109.67,547.77,927.8,844.65,829.6
2354,2023-02-24T00:25:31.770000,7463833851,442.56,202.34,72.54,109.85,547.95,928.72,844.23,829.41
2355,2023-02-24T00:25:31.775000,7463833852,441.73,201.98,72.62,109.8,547.93,928.15,844.41,829.9
2356,2023-02-24T00:25:31.780000,7463833853,442.84,201.35,72.39,108.98,547.63,927.68,843.47,829.71
2357,2023-02-24T00:25:31.785000,7463833854,442.1,201.52,72.2,109.85,548.14,927.88,844.13,829.71
2358,2023-02-24T00:25:31.790000,7463833855,441.99,202.13,72.41,109.89,548.17,927.76,844.56,829.07
2359,2023-02-24T00:25:31.795000,7463833856,442.33,201.79,72.44,109.41,548.28,927.72,844.52,829.56
2360,2023-02-24T00:25:31.800000,7463833857,442.82,202.06,72.8,109.3,548.05,927.58,843.73,829.78
2361,2023-02-24T00:25:31.805000,7463833858,442.39,201.69,72.05,109.74,547.44,927.95,844.49,829.83
2362,2023-02-24T00:25:31.810000,7463833859,442.42,201.39,72.44,109.99,547.71,927.81,844.43,829.67
2363,2023-02-24T00:25:31.815000,7463833860,442.26,201.84,73.34,109.84,548.17,927.72,844.42,830.3
2364,2023-02-24T00:25:31.820000,7463833861,442.35,202.21,72.8,109.1,548.15,927.66,843.83,829.4
2365,2023-02-24T00:25:31.825000,7463833862,442.49,201.68,72.71,109.29,548.14,927.65,844.16,829.7
2366,2023-02-24T00:25:31.830000,7463833863,442.22,201.45,72.7,109.48,548,927.61,844.52,829.8
2367,2023-02-24T00:25:31.835000,7463833864,441.97,201.96,72.41,110,548.25,927.93,843.67,829.46
2368,2023-02-24T00:25:31.840000,7463833865,442.5,202.27,72.24,109.61,547.57,927.52,843.71,830.24
2369,2023-02-24T00:25:31.845000,7463833866,442.13,202.05,71.96,109.44,548.33,927.87,843.68,829.85
2370,2023-02-24T00:25:31.850000,7463833867,442.58,202.48,72.46,110.15,547.59,927.67,844.21,829.77
